index,Date,Latitude,Longitude,Magnitude
14118,09/20/1998,-35.586,179.958,5.6
14119,09/20/1998,-7.77,106.951,5.5
14120,09/21/1998,0.262,122.467,6.0
14121,09/21/1998,-13.573,166.791,6.4
14122,09/22/1998,11.822,143.154,6.0
14123,09/24/1998,46.313,106.288,5.6
14124,09/27/1998,-20.27,-175.87599999999998,5.7
14125,09/28/1998,-8.193999999999999,112.413,6.6
14126,09/28/1998,3.84,126.407,6.2
14127,09/29/1998,44.209,20.08,5.5
14128,09/30/1998,-17.202,167.832,5.8
14129,09/30/1998,-4.641,153.14,5.8
14130,10/01/1998,13.738,-45.565,6.0
14131,10/01/1998,14.367,53.772,5.7
14132,10/03/1998,-56.628,-25.502,5.5
14133,10/03/1998,-56.618,-25.352,5.8
14134,10/03/1998,-56.649,-25.294,5.6
14135,10/03/1998,28.505,127.615,6.2
14136,10/03/1998,-56.705,-25.571,5.7
14137,10/03/1998,-56.605,-25.452,5.5
14138,10/04/1998,-8.464,-76.38,5.5
14139,10/07/1998,-5.877999999999999,151.628,5.5
14140,10/08/1998,-16.119,-71.404,6.2
14141,10/08/1998,-9.109,-109.557,5.5
14142,10/09/1998,-15.393,-173.392,5.5
14143,10/09/1998,11.321,-86.45100000000001,6.0
14144,10/10/1998,-33.518,-72.078,5.7
14145,10/10/1998,-0.384,119.859,5.9
14146,10/10/1998,-0.4029999999999999,119.84,6.0
14147,10/11/1998,-21.04,-179.11,5.9
14148,10/11/1998,-56.913,-142.618,6.3
14149,10/11/1998,-56.273,-143.186,5.5
14150,10/13/1998,40.027,143.297,5.5
14151,10/14/1998,-5.915,151.036,5.8
14152,10/17/1998,53.635,-163.148,5.5
14153,10/18/1998,19.285,145.341,5.7
14154,10/19/1998,-17.275,167.763,5.9
14155,10/24/1998,-17.719,-175.222,5.5
14156,10/27/1998,-3.552,123.164,5.7
14157,10/27/1998,33.489000000000004,141.398,5.7
14158,10/27/1998,2.9210000000000003,128.623,5.9
14159,10/28/1998,0.8390000000000001,125.966,6.6
14160,10/31/1998,-6.221,98.798,5.7
14161,10/31/1998,53.049,157.859,5.5
14162,11/02/1998,-19.25,177.791,5.7
14163,11/05/1998,23.643,-108.787,5.5
14164,11/05/1998,12.867,125.036,5.9
14165,11/05/1998,-15.613,-177.99,5.6
14166,11/06/1998,-44.432,-79.112,5.9
14167,11/08/1998,-30.385,-177.608,5.5
14168,11/08/1998,-7.262,127.081,5.7
14169,11/08/1998,-9.135,121.421,6.4
14170,11/08/1998,56.731,-152.065,5.7
14171,11/09/1998,-6.954,129.02200000000002,6.7
14172,11/09/1998,-6.92,128.946,7.0
14173,11/09/1998,-7.018,128.659,5.6
14174,11/11/1998,-34.558,179.791,5.6
14175,11/11/1998,1.079,-85.275,5.7
14176,11/14/1998,-14.946,167.36700000000002,6.0
14177,11/15/1998,-21.589,-176.50400000000002,6.3
14178,11/15/1998,-4.075,-104.181,5.5
14179,11/15/1998,-60.275,-47.477,5.5
14180,11/17/1998,-26.83,-113.29,5.8
14181,11/17/1998,7.666,-82.78,5.9
14182,11/18/1998,-3.315,130.766,6.0
14183,11/19/1998,27.308000000000003,101.029,5.6
14184,11/19/1998,5.167000000000001,126.143,5.7
14185,11/19/1998,22.605,125.783,6.3
14186,11/19/1998,1.681,126.543,5.5
14187,11/23/1998,-23.716,-70.512,5.6
14188,11/24/1998,-16.0,-172.703,5.5
14189,11/24/1998,-16.515,-174.75099999999998,6.1
14190,11/25/1998,-7.859,158.622,6.2
14191,11/27/1998,-29.238000000000003,-177.12,5.7
14192,11/27/1998,-32.14,-69.328,5.5
14193,11/27/1998,-28.978,-177.02599999999998,5.5
14194,11/28/1998,-15.363,172.96400000000003,5.9
14195,11/29/1998,-2.071,124.891,7.7
14196,11/29/1998,-1.909,124.708,5.7
14197,11/30/1998,-5.875,151.262,5.8
14198,12/02/1998,-33.457,-109.346,5.7
14199,12/02/1998,-9.144,67.459,5.9
14200,12/05/1998,52.121,-169.412,5.8
14201,12/06/1998,1.253,126.198,6.6
14202,12/07/1998,-8.344,121.45,5.8
14203,12/10/1998,-7.952000000000001,-71.416,5.5
14204,12/11/1998,36.514,71.021,5.7
14205,12/11/1998,-16.597,-172.75799999999998,5.5
14206,12/13/1998,13.345,-44.845,5.5
14207,12/14/1998,30.923,137.654,5.5
14208,12/14/1998,-38.214,-71.033,6.0
14209,12/14/1998,-15.057,167.313,6.0
14210,12/16/1998,31.287,131.286,6.0
14211,12/16/1998,1.178,126.263,5.6
14212,12/16/1998,1.12,126.175,6.2
14213,12/17/1998,16.956,-85.8,5.6
14214,12/22/1998,-25.159,179.627,5.6
14215,12/25/1998,-33.05,-179.32,5.6
14216,12/26/1998,-40.746,-74.84899999999999,5.6
14217,12/26/1998,-56.483,-27.366,5.6
14218,12/26/1998,-1.364,123.644,6.1
14219,12/27/1998,-21.632,-176.37599999999998,6.8
14220,12/28/1998,20.78,-74.673,5.6
14221,12/29/1998,-17.105,-177.075,5.6
14222,01/02/1999,-15.916,168.085,5.7
14223,01/04/1999,7.326,-78.07300000000001,5.5
14224,01/05/1999,-18.502,-174.067,6.0
14225,01/05/1999,51.477,176.918,5.5
14226,01/09/1999,44.39,147.313,5.6
14227,01/11/1999,52.166,159.626,5.6
14228,01/12/1999,26.741,140.17,5.9
14229,01/12/1999,-5.421,151.681,6.0
14230,01/13/1999,-20.598000000000003,169.757,5.8
14231,01/16/1999,56.233,-147.42700000000002,6.0
14232,01/17/1999,13.232,145.528,5.5
14233,01/18/1999,-22.034,170.05200000000002,5.5
14234,01/18/1999,-22.27,170.354,5.7
14235,01/19/1999,-4.596,153.235,7.0
14236,01/21/1999,38.649,142.904,5.8
14237,01/24/1999,30.618,131.086,6.4
14238,01/24/1999,-21.132,-174.65900000000002,6.1
14239,01/24/1999,-26.463,74.476,6.3
14240,01/25/1999,-18.026,-178.445,5.8
14241,01/25/1999,4.461,-75.72399999999999,6.1
14242,01/25/1999,4.37,-75.682,5.5
14243,01/25/1999,2.355,126.702,5.5
14244,01/26/1999,-20.515,-174.207,5.8
14245,01/27/1999,-22.313,-179.017,5.5
14246,01/27/1999,-5.317,146.764,5.9
14247,01/27/1999,6.711,-82.678,5.7
14248,01/28/1999,52.886,-169.123,6.6
14249,01/28/1999,-4.582,153.658,6.4
14250,01/29/1999,-15.859000000000002,-179.748,5.9
14251,01/29/1999,-18.734,169.25099999999998,5.5
14252,01/30/1999,41.674,88.463,5.5
14253,01/31/1999,43.157,46.841,5.7
14254,01/31/1999,43.455,146.96,5.7
14255,02/01/1999,85.734,84.439,5.6
14256,02/01/1999,85.571,87.141,5.7
14257,02/03/1999,-20.305,-174.365,6.3
14258,02/03/1999,-6.19,104.222,5.8
14259,02/04/1999,-8.612,149.279,5.8
14260,02/04/1999,11.386,139.018,5.7
14261,02/04/1999,4.033,95.283,5.9
14262,02/05/1999,-12.616,166.96599999999998,5.9
14263,02/05/1999,47.505,147.158,5.8
14264,02/06/1999,19.2,121.265,6.0
14265,02/06/1999,-12.853,166.697,7.3
14266,02/08/1999,-7.907999999999999,147.734,5.9
14267,02/11/1999,34.259,69.36399999999999,6.0
14268,02/11/1999,-6.975,150.404,5.5
14269,02/12/1999,44.474,149.678,5.6
14270,02/13/1999,-3.5580000000000003,144.83,6.2
14271,02/14/1999,-15.507,167.99599999999998,6.0
14272,02/15/1999,4.931,95.848,5.5
14273,02/17/1999,-2.011,133.483,5.8
14274,02/17/1999,-21.143,-70.04,5.6
14275,02/19/1999,-5.922000000000001,147.403,5.5
14276,02/20/1999,35.51,141.81799999999998,5.5
14277,02/20/1999,-6.185,154.431,5.7
14278,02/22/1999,-21.452,169.68200000000002,6.4
14279,02/22/1999,24.115,122.646,5.9
14280,02/23/1999,0.2,119.541,6.2
14281,02/23/1999,-20.804,-174.071,5.5
14282,02/24/1999,18.053,146.523,5.8
14283,02/25/1999,0.2319999999999999,119.484,5.5
14284,02/25/1999,51.604,104.864,5.9
14285,02/27/1999,-63.497,169.428,5.6
14286,02/27/1999,-49.243,-7.917999999999999,5.6
14287,03/01/1999,-2.975,126.528,5.7
14288,03/01/1999,85.686,86.03399999999999,5.5
14289,03/02/1999,35.592,141.751,5.9
14290,03/02/1999,-27.608,-176.486,5.6
14291,03/02/1999,-22.717,-68.503,5.9
14292,03/04/1999,28.343000000000004,57.193000000000005,6.6
14293,03/04/1999,28.323,57.147,5.6
14294,03/04/1999,85.735,84.906,5.5
14295,03/04/1999,5.397,121.937,7.1
14296,03/05/1999,-20.423,-68.90100000000001,5.8
14297,03/05/1999,-34.673,-69.6,6.0
14298,03/05/1999,5.255,122.168,5.9
14299,03/06/1999,-21.734,-179.465,5.7
14300,03/07/1999,-15.765999999999998,-179.52599999999998,6.1
14301,03/08/1999,52.129,159.482,5.8
14302,03/08/1999,52.132,159.529,5.8
14303,03/08/1999,52.056,159.52,6.9
14304,03/12/1999,-20.0,-177.765,5.6
14305,03/14/1999,12.033,143.645,5.5
14306,03/15/1999,41.891000000000005,82.69200000000001,5.5
14307,03/16/1999,2.6830000000000003,125.674,5.5
14308,03/18/1999,-0.034,124.313,5.8
14309,03/18/1999,41.097,142.971,5.9
14310,03/20/1999,51.587,-177.668,6.9
14311,03/21/1999,5.649,126.641,5.5
14312,03/21/1999,55.896,110.214,5.9
14313,03/21/1999,55.942,110.272,5.9
14314,03/22/1999,-7.122000000000001,128.658,5.8
14315,03/23/1999,-20.912,-178.731,5.6
14316,03/23/1999,29.57,128.333,5.6
14317,03/24/1999,-7.028,117.089,5.5
14318,03/27/1999,-9.682,112.79,5.6
14319,03/27/1999,-40.045,-71.747,5.5
14320,03/27/1999,-3.857,131.43,5.6
14321,03/27/1999,-56.799,-141.05100000000002,5.8
14322,03/28/1999,30.512,79.403,6.6
14323,03/28/1999,85.64399999999999,86.259,5.8
14324,03/29/1999,-10.688,161.338,5.6
14325,03/29/1999,-3.996,87.28399999999999,5.8
14326,03/30/1999,10.696,-70.418,5.8
14327,03/31/1999,5.827000000000001,-82.616,6.3
14328,04/01/1999,-4.357,152.707,6.2
14329,04/02/1999,-19.899,168.19299999999998,6.2
14330,04/03/1999,-57.679,-27.078000000000003,5.5
14331,04/03/1999,-16.66,-72.66199999999999,6.8
14332,04/03/1999,13.173,-87.634,6.0
14333,04/05/1999,-5.591,149.56799999999998,7.4
14334,04/05/1999,24.908,93.678,5.6
14335,04/06/1999,24.451,-46.374,5.9
14336,04/06/1999,-6.527,147.007,6.4
14337,04/06/1999,-6.42,146.946,5.5
14338,04/08/1999,-0.155,122.909,5.5
14339,04/08/1999,43.607,130.35,7.1
14340,04/09/1999,-42.056,84.26899999999999,5.6
14341,04/09/1999,-26.354,178.22099999999998,6.2
14342,04/11/1999,-6.0,148.495,6.0
14343,04/12/1999,-20.036,168.575,5.9
14344,04/13/1999,-21.422,-176.46,6.8
14345,04/15/1999,-6.346,146.976,5.8
14346,04/17/1999,19.25,-155.49,5.7
14347,04/17/1999,19.248,-155.489,5.8
14348,04/17/1999,-26.896,-176.38299999999998,5.5
14349,04/19/1999,-20.458,168.81,5.5
14350,04/20/1999,-31.888,-179.04,6.5
14351,04/21/1999,-29.679,-178.47400000000002,5.6
14352,04/22/1999,-27.953000000000003,26.635,5.7
14353,04/23/1999,13.123,145.142,5.7
14354,04/26/1999,-1.648,-77.783,6.0
14355,04/29/1999,28.867,131.148,5.9
14356,04/29/1999,-35.781,-102.9,5.8
14357,04/30/1999,-31.646,-71.681,5.6
14358,05/02/1999,56.794,-34.268,5.6
14359,05/05/1999,59.291,-151.523,5.8
14360,05/05/1999,14.364,-94.673,6.1
14361,05/06/1999,-34.019,-178.97,5.5
14362,05/06/1999,29.501,51.88,6.2
14363,05/07/1999,-7.491,31.683000000000003,5.6
14364,05/07/1999,56.416,-152.939,6.2
14365,05/08/1999,45.449,151.63,5.9
14366,05/08/1999,-21.486,173.44,5.7
14367,05/08/1999,14.214,-91.945,6.1
14368,05/09/1999,-42.455,83.82799999999999,5.7
14369,05/10/1999,-11.658,166.28900000000002,5.7
14370,05/10/1999,-5.159,150.88,7.1
14371,05/11/1999,-36.102,-110.64,6.0
14372,05/11/1999,-36.368,-110.588,5.6
14373,05/11/1999,-36.31,-110.395,5.7
14374,05/12/1999,43.032,143.835,6.2
14375,05/13/1999,-0.418,121.441,5.5
14376,05/14/1999,-3.068,129.686,5.5
14377,05/15/1999,37.5296667,-118.81716670000002,5.5
14378,05/16/1999,-4.751,152.486,7.1
14379,05/16/1999,-2.642,138.217,6.4
14380,05/17/1999,-5.195,152.73,5.5
14381,05/17/1999,-5.165,152.877,6.6
14382,05/17/1999,-5.039,152.537,5.6
14383,05/18/1999,-5.65,148.533,6.1
14384,05/18/1999,-5.03,152.764,5.8
14385,05/18/1999,-38.674,175.26,5.8
14386,05/18/1999,5.625,123.855,5.9
14387,05/18/1999,85.632,86.146,5.5
14388,05/21/1999,-60.788,-24.952,5.7
14389,05/22/1999,-20.731,169.88099999999997,6.1
14390,05/22/1999,-5.601,152.618,5.7
14391,05/25/1999,-19.078,169.438,5.6
14392,05/25/1999,3.689,90.144,5.6
14393,05/25/1999,-27.931,-66.934,5.8
14394,05/25/1999,34.478,32.131,5.6
14395,05/27/1999,58.652,-137.184,5.6
14396,06/02/1999,0.053,123.484,5.7
14397,06/04/1999,53.859,-164.06400000000002,5.8
14398,06/06/1999,13.897,-90.768,6.3
14399,06/07/1999,8.586,125.854,5.7
14400,06/07/1999,73.017,5.187,5.5
14401,06/07/1999,73.077,5.452999999999999,5.5
14402,06/08/1999,15.04,-60.42100000000001,5.8
14403,06/09/1999,-19.281,-173.55700000000002,5.6
14404,06/09/1999,8.592,125.868,5.5
14405,06/09/1999,-53.039,-46.839,5.8
14406,06/15/1999,18.386,-97.436,7.0
14407,06/16/1999,-17.037,-173.362,5.8
14408,06/16/1999,-14.965,-175.854,5.9
14409,06/18/1999,5.513999999999999,126.639,6.4
14410,06/19/1999,-5.414,146.879,5.7
14411,06/21/1999,8.228,141.30100000000002,5.6
14412,06/21/1999,36.388000000000005,70.707,5.5
14413,06/21/1999,18.324,-101.539,6.3
14414,06/22/1999,-4.508,133.947,5.7
14415,06/22/1999,-56.274,-27.638,5.5
14416,06/23/1999,19.279,145.575,5.6
14417,06/25/1999,3.802,126.347,5.6
14418,06/26/1999,30.098000000000003,69.444,5.6
14419,06/26/1999,-17.956,-178.187,6.0
14420,06/29/1999,-9.468,147.85399999999998,5.6
14421,06/29/1999,36.622,71.35300000000001,5.7
14422,07/01/1999,70.38600000000001,-15.152,5.5
14423,07/01/1999,70.28,-15.351,5.7
14424,07/02/1999,49.371,-129.204,6.0
14425,07/03/1999,47.08,-123.46,5.8
14426,07/03/1999,47.074,-123.46366670000002,5.8
14427,07/03/1999,56.076,164.639,5.5
14428,07/03/1999,26.323,140.482,6.1
14429,07/07/1999,49.233,155.559,6.1
14430,07/08/1999,-30.247,-178.13099999999997,5.7
14431,07/09/1999,-24.967,-70.50399999999999,5.6
14432,07/09/1999,-6.513999999999999,154.944,6.3
14433,07/09/1999,-20.095,-178.16,5.6
14434,07/11/1999,15.782,-88.33,6.7
14435,07/12/1999,30.069000000000003,69.419,5.7
14436,07/12/1999,5.513,126.709,5.7
14437,07/13/1999,-35.486999999999995,-104.074,5.6
14438,07/13/1999,13.749,-90.42,5.6
14439,07/15/1999,-18.23,168.178,5.5
14440,07/18/1999,-22.546,179.412,6.0
14441,07/19/1999,-28.629,-177.608,6.5
14442,07/19/1999,-9.03,120.159,5.5
14443,07/19/1999,-33.58,-176.705,5.5
14444,07/20/1999,26.904,141.455,5.6
14445,07/21/1999,-18.289,-177.90599999999998,5.7
14446,07/21/1999,4.567,97.211,5.6
14447,07/26/1999,-5.151,151.942,6.2
14448,07/26/1999,40.78,141.675,5.7
14449,07/26/1999,-2.979,150.494,5.6
14450,07/26/1999,-3.0460000000000003,150.572,5.5
14451,07/27/1999,-15.201,-173.324,5.5
14452,07/28/1999,-28.69,-177.523,6.1
14453,07/28/1999,-30.285,-178.014,6.3
14454,07/28/1999,29.999,69.39699999999999,5.5
14455,07/31/1999,5.2010000000000005,-82.579,5.5
14456,08/01/1999,-30.367,-177.832,6.5
14457,08/01/1999,51.52,-176.273,5.9
14458,08/01/1999,37.53,-116.968,5.94
14459,08/02/1999,-33.023,-70.153,5.5
14460,08/02/1999,-12.55,167.175,5.7
14461,08/03/1999,-3.4530000000000003,-79.16199999999999,5.9
14462,08/06/1999,49.933,156.261,5.9
14463,08/07/1999,-21.086,-176.05900000000003,5.6
14464,08/08/1999,-56.435,-143.024,5.6
14465,08/09/1999,51.229,178.062,5.5
14466,08/10/1999,-22.147,170.05200000000002,5.5
14467,08/10/1999,9.346,-83.96700000000001,5.6
14468,08/11/1999,34.791,32.939,5.6
14469,08/12/1999,-18.721,-176.882,5.5
14470,08/12/1999,-1.716,122.456,6.2
14471,08/12/1999,-45.622,-76.578,5.5
14472,08/12/1999,-0.688,127.273,5.6
14473,08/13/1999,52.094,-169.488,5.5
14474,08/13/1999,52.037,-169.502,5.8
14475,08/13/1999,-1.776,122.492,5.6
14476,08/14/1999,-5.885,104.711,6.4
14477,08/15/1999,-5.396,152.529,5.9
14478,08/17/1999,40.748000000000005,29.864,7.6
14479,08/18/1999,-37.341,177.333,5.7
14480,08/20/1999,9.044,-84.15899999999999,6.9
14481,08/20/1999,34.024,135.405,5.7
14482,08/21/1999,-20.389,-173.757,5.7
14483,08/21/1999,8.918,-83.93799999999999,5.8
14484,08/21/1999,-58.31100000000001,-13.196,6.2
14485,08/22/1999,-40.509,-74.756,6.4
14486,08/22/1999,-16.117,168.03900000000002,6.6
14487,08/25/1999,-19.059,169.612,5.7
14488,08/26/1999,10.376,126.006,5.9
14489,08/26/1999,58.153,-154.784,5.5
14490,08/26/1999,-3.522,145.657,6.2
14491,08/26/1999,-3.472,145.611,5.8
14492,08/26/1999,19.119,121.152,5.7
14493,08/28/1999,-27.801,73.857,5.6
14494,08/28/1999,-1.287,-77.54899999999999,6.3
14495,08/29/1999,3.103,65.855,6.0
14496,09/07/1999,38.119,23.605,6.0
14497,09/07/1999,-63.289,-166.56599999999997,5.5
14498,09/08/1999,7.138,123.678,5.5
14499,09/09/1999,47.506,154.334,5.5
14500,09/10/1999,46.024,150.26,5.8
14501,09/10/1999,-32.831,-178.27,6.0
14502,09/12/1999,28.97,142.053,5.9
14503,09/13/1999,-3.636,149.515,5.6
14504,09/13/1999,40.709,30.045,5.9
14505,09/14/1999,-55.989,-27.809,5.5
14506,09/14/1999,15.09,146.22299999999998,5.5
14507,09/15/1999,-20.934,-67.275,6.4
14508,09/17/1999,-13.79,167.238,6.3
14509,09/17/1999,-14.408,-178.21,5.5
14510,09/18/1999,-4.422,-104.444,5.6
14511,09/18/1999,-6.443,147.799,5.6
14512,09/18/1999,51.207,157.556,6.0
14513,09/18/1999,-19.713,169.205,5.9
14514,09/19/1999,46.419,153.377,5.8
14515,09/19/1999,-3.624,150.875,5.9
14516,09/20/1999,46.334,153.463,5.5
14517,09/20/1999,23.772,120.982,7.7
14518,09/20/1999,23.602,120.966,6.3
14519,09/20/1999,23.785,121.202,6.1
14520,09/20/1999,23.57,121.299,6.3
14521,09/20/1999,23.746,121.189,6.1
14522,09/20/1999,23.756,121.246,6.2
14523,09/20/1999,23.39,120.964,6.4
14524,09/21/1999,-63.68,-167.16299999999998,5.6
14525,09/22/1999,23.729,121.167,6.4
14526,09/22/1999,23.642,121.136,5.8
14527,09/25/1999,23.738000000000003,121.158,6.5
14528,09/27/1999,2.667,127.914,5.7
14529,09/28/1999,54.59,168.263,6.1
14530,09/29/1999,-30.738000000000003,-71.993,6.0
14531,09/30/1999,16.059,-96.931,7.5
14532,10/01/1999,-0.2789999999999999,122.702,5.8
14533,10/02/1999,40.186,143.04,5.7
14534,10/03/1999,-13.357,-111.314,5.7
14535,10/04/1999,-10.685,-75.635,5.6
14536,10/05/1999,-35.841,-103.284,5.7
14537,10/05/1999,51.207,157.61,5.6
14538,10/07/1999,52.243,-177.72,5.5
14539,10/07/1999,-6.158,149.287,5.7
14540,10/08/1999,-21.054,-174.495,5.9
14541,10/08/1999,-21.89,-176.717,5.6
14542,10/10/1999,-1.99,134.279,6.1
14543,10/12/1999,-21.116,-174.489,5.7
14544,10/12/1999,-3.407,150.94799999999998,5.5
14545,10/13/1999,54.657,-161.189,6.4
14546,10/14/1999,-14.281,-70.484,5.5
14547,10/16/1999,34.6033333,-116.265,7.1
14548,10/16/1999,34.6781667,-116.2895,5.77
14549,10/16/1999,34.24,-117.04,5.6
14550,10/18/1999,-56.121,-26.578000000000003,6.3
14551,10/20/1999,-6.94,129.336,5.8
14552,10/21/1999,13.726,125.197,5.6
14553,10/22/1999,23.445,120.506,5.9
14554,10/22/1999,23.433000000000003,120.508,5.6
14555,10/23/1999,-4.808,153.414,6.3
14556,10/24/1999,44.612,149.44,6.0
14557,10/24/1999,-34.841,-112.032,5.6
14558,10/25/1999,-19.442,-173.88,5.9
14559,10/25/1999,-2.119,134.192,5.5
14560,10/25/1999,31.971,142.251,5.8
14561,10/25/1999,-38.699,175.803,6.2
14562,10/27/1999,-23.681,-111.615,5.6
14563,10/28/1999,39.463,144.68200000000002,5.5
14564,10/30/1999,-15.838,-173.72799999999998,5.7
14565,10/30/1999,-33.056999999999995,-179.54,5.6
14566,11/01/1999,23.378,121.52,6.3
14567,11/03/1999,-45.473,96.567,5.7
14568,11/03/1999,-15.761,-172.53799999999998,5.6
14569,11/08/1999,36.522,71.24,6.5
14570,11/08/1999,35.726,61.205,5.5
14571,11/10/1999,-6.41,-107.233,5.6
14572,11/11/1999,49.315,155.63299999999998,6.1
14573,11/11/1999,40.744,30.266,5.7
14574,11/11/1999,1.276,100.322,6.2
14575,11/12/1999,40.758,31.161,7.2
14576,11/12/1999,40.785,31.12,5.5
14577,11/13/1999,53.357,171.423,5.9
14578,11/15/1999,38.304,142.309,5.7
14579,11/15/1999,-1.339,88.976,7.0
14580,11/16/1999,-55.823,-125.134,6.1
14581,11/17/1999,-5.978,148.82,6.9
14582,11/17/1999,-6.004,148.803,6.3
14583,11/18/1999,-6.5760000000000005,148.672,5.7
14584,11/18/1999,0.523,126.066,6.0
14585,11/19/1999,-6.428999999999999,148.533,5.9
14586,11/19/1999,-6.351,148.763,7.0
14587,11/21/1999,-21.75,-68.78,5.9
14588,11/21/1999,-63.123000000000005,-164.52700000000002,5.9
14589,11/21/1999,18.544,-107.168,6.2
14590,11/22/1999,-16.152,-173.05700000000002,5.5
14591,11/23/1999,9.732,57.122,5.6
14592,11/25/1999,-0.944,121.487,5.7
14593,11/26/1999,55.133,165.364,6.0
14594,11/26/1999,-30.234,-177.678,5.9
14595,11/26/1999,-16.423,168.21400000000003,7.5
14596,11/26/1999,-16.009,167.984,5.7
14597,11/26/1999,55.143,165.475,5.6
14598,11/26/1999,-16.426,168.05,5.5
14599,11/26/1999,-15.576,167.918,5.9
14600,11/27/1999,-14.529000000000002,-71.291,5.9
14601,11/27/1999,-54.855,-136.384,5.5
14602,11/27/1999,-4.692,153.016,5.9
14603,11/27/1999,54.952,165.65900000000002,5.7
14604,11/28/1999,0.581,126.205,5.6
14605,11/29/1999,-1.275,89.04299999999999,6.4
14606,11/29/1999,0.565,126.11,5.7
14607,11/30/1999,-18.901,-69.171,6.6
14608,11/30/1999,-21.284,169.105,5.8
14609,11/30/1999,-21.325,-178.662,5.8
14610,12/01/1999,17.647000000000002,-82.35600000000001,6.3
14611,12/01/1999,-22.031,169.977,5.6
14612,12/02/1999,10.961,-70.34100000000001,5.5
14613,12/02/1999,-10.961,164.235,5.5
14614,12/03/1999,40.358,42.346,5.7
14615,12/04/1999,57.667,-32.58,5.6
14616,12/04/1999,3.282,128.088,5.7
14617,12/04/1999,-28.5,-71.221,5.7
14618,12/05/1999,57.812,-32.728,5.5
14619,12/05/1999,29.92,138.689,5.7
14620,12/06/1999,57.413,-154.489,7.0
14621,12/06/1999,57.363,-154.401,5.6
14622,12/07/1999,57.362,-154.514,6.4
14623,12/07/1999,-15.911,-173.984,6.4
14624,12/08/1999,-9.843,159.965,6.1
14625,12/09/1999,-6.028,148.144,6.4
14626,12/10/1999,-22.303,179.613,5.6
14627,12/10/1999,-36.206,-97.316,6.5
14628,12/11/1999,-13.912,167.188,5.7
14629,12/11/1999,-17.715,-178.793,5.7
14630,12/11/1999,15.765999999999998,119.74,7.3
14631,12/12/1999,14.765,-91.186,5.8
14632,12/12/1999,-2.889,128.155,5.7
14633,12/13/1999,2.077,127.115,5.9
14634,12/13/1999,-0.138,125.119,5.8
14635,12/15/1999,17.189,-85.134,5.7
14636,12/15/1999,-5.7860000000000005,150.974,6.3
14637,12/16/1999,-28.939,-13.342,5.7
14638,12/16/1999,-50.149,138.989,6.0
14639,12/16/1999,54.506,-161.039,5.6
14640,12/17/1999,-50.26,139.423,6.0
14641,12/17/1999,7.982,-37.968,5.5
14642,12/17/1999,8.068999999999999,-38.026,5.7
14643,12/18/1999,-2.425,139.675,6.2
14644,12/19/1999,12.87,144.571,6.0
14645,12/19/1999,-3.986,131.33100000000002,5.9
14646,12/19/1999,-4.579,151.234,5.7
14647,12/21/1999,55.83,110.029,5.5
14648,12/21/1999,-6.845,105.555,6.5
14649,12/22/1999,-54.345,1.974,5.7
14650,12/22/1999,-10.885,165.457,6.0
14651,12/22/1999,35.321,-1.281,5.6
14652,12/22/1999,-0.625,-91.882,5.7
14653,12/24/1999,-56.211000000000006,146.72299999999998,6.3
14654,12/24/1999,-56.369,147.056,6.1
14655,12/25/1999,-6.13,-75.271,5.5
14656,12/25/1999,-27.992,-176.792,5.8
14657,12/28/1999,5.609,-82.645,6.2
14658,12/28/1999,1.6740000000000002,128.28799999999998,5.7
14659,12/28/1999,-11.15,165.543,5.9
14660,12/29/1999,18.244,-101.432,5.9
14661,12/29/1999,-10.86,165.354,6.9
14662,12/29/1999,-10.98,165.25099999999998,5.9
14663,12/29/1999,-11.21,165.321,5.7
14664,12/29/1999,-10.938,165.25799999999998,5.7
14665,12/29/1999,-11.165,165.33,6.2
14666,12/30/1999,47.57899999999999,154.50799999999998,5.6
14667,12/31/1999,37.269,134.664,5.6
14668,01/01/2000,-60.722,153.67,6.0
14669,01/02/2000,-17.942999999999998,-178.476,5.5
14670,01/02/2000,51.447,-175.558,5.8
14671,01/02/2000,-20.771,-174.236,5.8
14672,01/05/2000,-20.964,-174.097,5.6
14673,01/05/2000,-11.371,165.378,6.1
14674,01/05/2000,-11.462,165.41299999999998,5.5
14675,01/05/2000,32.222,92.7,5.5
14676,01/05/2000,-56.103,-58.442,5.6
14677,01/05/2000,-9.195,109.592,5.8
14678,01/06/2000,58.04,-136.87,6.1
14679,01/06/2000,16.095,119.484,6.2
14680,01/07/2000,-54.326,-55.126000000000005,5.5
14681,01/08/2000,-9.805,159.811,6.4
14682,01/08/2000,-6.746,105.646,5.6
14683,01/08/2000,-23.169,-70.122,6.4
14684,01/08/2000,-16.925,-174.248,7.2
14685,01/09/2000,-2.476,140.35,5.5
14686,01/09/2000,-18.823,174.37,6.5
14687,01/10/2000,27.35,139.97899999999998,5.7
14688,01/13/2000,-17.61,-178.74200000000002,6.2
14689,01/14/2000,-15.285,-173.525,5.5
14690,01/14/2000,25.591,101.164,5.5
14691,01/14/2000,25.607,101.063,5.9
14692,01/15/2000,-6.345,148.43,5.8
14693,01/15/2000,-21.216,-179.255,6.0
14694,01/16/2000,-30.238000000000003,-178.13299999999998,5.9
14695,01/16/2000,-11.656,166.317,5.7
14696,01/17/2000,-11.593,166.301,5.8
14697,01/17/2000,6.785,-71.971,5.6
14698,01/17/2000,-14.512,-177.59599999999998,5.8
14699,01/18/2000,-14.319,-177.675,5.5
